"","id","issue","rcid","file id","comment","status","unit"
"392",641,"none of the hq submission dates (planned/received) available","SSD1812","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","Coming in Novembre -  AoK data collection ","","research design"
"393",643,"none of the hq submission dates (planned/received) available","SSD1901","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","Expected end of Jan /beginning pf Feb","","research design"
"394",644,"none of the hq submission dates (planned/received) available","SSD1902","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","Expected end of Jan /beginning pf Feb","","research design"
"395",645,"none of the hq submission dates (planned/received) available","SSDx","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","Expected on early decembre","","research design"
"396",649,"none of the hq submission dates (planned/received) available","SYR1701","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1701_HSOS_M&E_1</a>","","","research design"
"397",650,"none of the hq submission dates (planned/received) available","SYR1701","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1701_HSOS_LL_1</a>","","","research design"
"398",652,"none of the hq submission dates (planned/received) available","SYR1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1701a_HSOS_Regional FS_November 2018_2</a>","","","reporting"
"399",654,"none of the hq submission dates (planned/received) available","SYR1702","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1702_Market Monitoring December 2018 SO</a>","","","other"
"400",655,"none of the hq submission dates (planned/received) available","SYR1702","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1702_RMA_M&E_1</a>","","","research design"
"401",656,"none of the hq submission dates (planned/received) available","SYR1702","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1702_RMA_LL_1</a>","","","research design"
"402",658,"none of the hq submission dates (planned/received) available","SYR1702d","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1702d_RMA_North_Factsheet_1</a>","","","reporting"
"403",659,"none of the hq submission dates (planned/received) available","SYR1703","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1703_CCCM_ISMI_M&E_1</a>","","","research design"
"404",660,"none of the hq submission dates (planned/received) available","SYR1703","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1703_CCCM_ISMI_LL_1</a>","","","research design"
"405",663,"none of the hq submission dates (planned/received) available","SYR1703b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1703b_ISMI 2.0_FS_December 2018</a>","","","reporting"
"406",665,"none of the hq submission dates (planned/received) available","SYR1703e","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","No ToRs - in line with SYR1703b","","other"
"407",666,"none of the hq submission dates (planned/received) available","SYR1703f","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1703f_ISMI_2.0_Idleb_RNA_Situation_Overview_1</a>","","","other"
"408",670,"none of the hq submission dates (planned/received) available","SYR1703f","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1703f_ISMI_2.0_Idleb_RNA_Presentation_2</a>","","","research design"
"409",671,"none of the hq submission dates (planned/received) available","SYR1703f","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1703f_ISMI_2.0_Idleb_RNA_LL_1</a>","","","research design"
"410",679,"none of the hq submission dates (planned/received) available","SYR1705","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1705_Raqqa_Response_M&E_1</a>","","","research design"
"411",680,"none of the hq submission dates (planned/received) available","SYR1705","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1705_Raqqa_Response_LL_1</a>","","","research design"
"412",681,"none of the hq submission dates (planned/received) available","SYR1706","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1706_Camp_Site_Mapping_M&E_1</a>","","","research design"
"413",682,"none of the hq submission dates (planned/received) available","SYR1706","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1706_Camp_Site_Mapping_LL_1</a>","","","research design"
"414",683,"none of the hq submission dates (planned/received) available","SYR1707b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1707b_NES_ABA_Raqqa_Round3_M&E_1</a>","","","research design"
"415",684,"none of the hq submission dates (planned/received) available","SYR1707b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1707b_NES_ABA_Raqqa_Round3_LL_1</a>","","","research design"
"416",685,"none of the hq submission dates (planned/received) available","SYR1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1801_Syria_PANDA_M&E_1</a>","","","research design"
"417",686,"none of the hq submission dates (planned/received) available","SYR1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1801_Syria_PANDA_LL_1</a>","","","research design"
"418",699,"none of the hq submission dates (planned/received) available","SYR1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1804_Education_assessment_M&E_1</a>","","1 not received","research design"
"419",700,"none of the hq submission dates (planned/received) available","SYR1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1804_Education_assessment_LL_1</a>","","1 not received","research design"
"420",704,"none of the hq submission dates (planned/received) available","SYR1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1805_NES_Cash_Market_Assessment_M&E_1</a>","","","research design"
"421",705,"none of the hq submission dates (planned/received) available","SYR1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1805_NES_Cash_Market_Assessment_LL_1</a>","","","research design"
"422",706,"none of the hq submission dates (planned/received) available","SYR1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR_1805_NES_Cash_Market_Assessment_Report</a>","outline received","","reporting"
"423",709,"none of the hq submission dates (planned/received) available","SYR1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1806_External_Evaluation_NW_RISE_M&E_1</a>","","","research design"
"424",710,"none of the hq submission dates (planned/received) available","SYR1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1806_External_Evaluation_NW_RISE_LL_1</a>","","","research design"
"425",713,"none of the hq submission dates (planned/received) available","SYR1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1807_Health_Assessment_M&E_1</a>","","","research design"
"426",714,"none of the hq submission dates (planned/received) available","SYR1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1807_Health_Assessment_LL_1</a>","","","research design"
"427",717,"none of the hq submission dates (planned/received) available","SYR1808","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1808_SNFI_M&E_1</a>","","","research design"
"428",718,"none of the hq submission dates (planned/received) available","SYR1808","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1808_SNFI_LL_1</a>","","","research design"
"429",722,"none of the hq submission dates (planned/received) available","SYR1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1809_Durable_Solutions_Syrians_Iraq_And_NE_Syria_MEMatrix_1</a>","","","research design"
"430",723,"none of the hq submission dates (planned/received) available","SYR1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1809_Durable_Solutions_Syrians_Iraq_And_NE_Syria_LLMatrix_1</a>","","","research design"
"431",725,"none of the hq submission dates (planned/received) available","SYR1810","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1810_WASH_Assessment_M&E_1</a>","","","research design"
"432",729,"none of the hq submission dates (planned/received) available","SYR1811","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811_Spontaneous_Returns_NW_M&E_1</a>","","","research design"
"433",730,"none of the hq submission dates (planned/received) available","SYR1811","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811_Spontaneous_Returns_NW_LL_1</a>","","","research design"
"434",732,"none of the hq submission dates (planned/received) available","SYR1811a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811a_Spontaneous_Returns_NW_Baseline_Report_2</a>","Template reviewed","with field","reporting"
"435",734,"none of the hq submission dates (planned/received) available","SYR1811b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811b_Spontaneous_Returns_NW_Monthly_Sept2018_Output_1</a>","","","other"
"436",738,"none of the hq submission dates (planned/received) available","SYR1811b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811b_Spontaneous_Returns_NW_Monthly_Sept2018_Analysis_1</a>","","waiting","data"
"437",748,"none of the hq submission dates (planned/received) available","SYR1812","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812_ISRMI_Northeast_Syria_M&E_1</a>","","","research design"
"438",749,"none of the hq submission dates (planned/received) available","SYR1812","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812_ISRMI_Northeast_Syria_LL_1</a>","","","research design"
"439",753,"none of the hq submission dates (planned/received) available","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Data_1</a>","","","data"
"440",754,"none of the hq submission dates (planned/received) available","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Analysis_1</a>","","","data"
"441",755,"none of the hq submission dates (planned/received) available","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Situation Overview_1</a>","","","other"
"442",756,"none of the hq submission dates (planned/received) available","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Data_1</a>","","","data"
"443",757,"none of the hq submission dates (planned/received) available","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Analysis_1</a>","","","data"
"444",758,"none of the hq submission dates (planned/received) available","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Situation Overview_1</a>","","","other"
"445",759,"none of the hq submission dates (planned/received) available","SYR1812b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812b_ISRMI_Northeast_Syria_First_Thematic_Assessment_Data_1</a>","Initiated as required","","data"
"446",760,"none of the hq submission dates (planned/received) available","SYR1812b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812b_ISRMI_Northeast_Syria_First_Thematic_Assessment_Analysis_1</a>","Initiated as required","","data"
"447",761,"none of the hq submission dates (planned/received) available","SYR1812b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812b_ISRMI_Northeast_Syria_First_Thematic_Assessment_Report_1</a>","Initiated as required","","reporting"
"448",762,"none of the hq submission dates (planned/received) available","SYR1812c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812c_ISRMI_Northeast_Syria_Second_Thematic_Assessment_Data_1</a>","Initiated as required","","data"
"449",763,"none of the hq submission dates (planned/received) available","SYR1812c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812c_ISRMI_Northeast_Syria_Second_Thematic_Assessment_Analysis_1</a>","Initiated as required","","data"
"450",764,"none of the hq submission dates (planned/received) available","SYR1812c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812c_ISRMI_Northeast_Syria_Second_Thematic_Assessment_Report_1</a>","Initiated as required","","reporting"
"451",765,"none of the hq submission dates (planned/received) available","SYR1812d","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812d_ISRMI_Northeast_Syria_Rapid_Assessment_TBC</a>","Initiated as required","","other"
"452",766,"none of the hq submission dates (planned/received) available","TCD1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TCD1801_Islands_of_return_M&E_1</a>","","","research design"
"453",767,"none of the hq submission dates (planned/received) available","TCD1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TCD1801_Islands_of_return_LL_1</a>","","","research design"
"454",768,"none of the hq submission dates (planned/received) available","TCD1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TCD1802_CAR Displacement_TOR_1</a>","","with field","research design"
"455",769,"none of the hq submission dates (planned/received) available","TCD1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TCD1802_CAR Displacement_M&E_1</a>","","","research design"
"456",770,"none of the hq submission dates (planned/received) available","TCD1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TCD1802_CAR Displacement_LL_1</a>","","","research design"
"457",771,"none of the hq submission dates (planned/received) available","TNS1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TNS1801_Migration_Assessment_M&E</a>","","","research design"
"458",772,"none of the hq submission dates (planned/received) available","TNS1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TNS1801_Migration_Assessment_LL</a>","","","research design"
"459",774,"none of the hq submission dates (planned/received) available","TNS1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TNS1802_Migration from Tunisia_M&E</a>","","","research design"
"460",775,"none of the hq submission dates (planned/received) available","TNS1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TNS1802_Migration from Tunisia_LL</a>","","","research design"
"461",776,"none of the hq submission dates (planned/received) available","UGA1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UGA1803_AGORA_Arua_M&E_1</a>","Not received","","research design"
"462",777,"none of the hq submission dates (planned/received) available","UGA1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UGA1803_AGORA_Arua_LL_1</a>","Not received","","research design"
"463",785,"none of the hq submission dates (planned/received) available","UGA1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UGA1805_Settlement_Gap_Analysis_M&E_1 </a>","","","research design"
"464",786,"none of the hq submission dates (planned/received) available","UGA1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UGA1805_Settlement_Gap_Analysis_LL_1</a>","","","research design"
"465",795,"none of the hq submission dates (planned/received) available","UKR1705","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Capacity and Vilnerability Assessment (Urban) - Bakhmut</a>","","with field","other"
"466",796,"none of the hq submission dates (planned/received) available","UKR1705","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UKR1705_Urban_CVA_M&E_1</a>","","","research design"
"467",797,"none of the hq submission dates (planned/received) available","UKR1705","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UKR1705_Urban_CVA_LL_1</a>","","","research design"
"468",806,"none of the hq submission dates (planned/received) available","UKR1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>MSNA in NGCA 2018 dataset - 2 Year update</a>","","with field","data"
"469",807,"none of the hq submission dates (planned/received) available","UKR1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>MSNA in NGCA 2018 dataset - HH survey by mobile phone</a>","","with field","data"
"470",809,"none of the hq submission dates (planned/received) available","UKR1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UKR1802_Humanitarian_Needs_Trends_Analysis_M&E_1</a>","","","research design"
"471",810,"none of the hq submission dates (planned/received) available","UKR1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UKR1802_Humanitarian_Needs_Trends_Analysis_LL_1</a>","","","research design"
"472",815,"none of the hq submission dates (planned/received) available","UKR1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UKR1803_Protection_Assessment_M&E Matrix_1</a>","","","research design"
"473",816,"none of the hq submission dates (planned/received) available","UKR1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UKR1803_Protection_Assessment_LL Matrix_1</a>","","","research design"
"474",820,"none of the hq submission dates (planned/received) available","UKR1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Economic security analysis 2018</a>","","","other"
"475",822,"none of the hq submission dates (planned/received) available","YEM1704","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1704_CCCM_Site_Profiling_M&E_1</a>","","","research design"
"476",823,"none of the hq submission dates (planned/received) available","YEM1704","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1704_CCCM_Site_Profiling_LL_1</a>","","","research design"
"477",825,"none of the hq submission dates (planned/received) available","YEM1704","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1704_CCCM_Site_Profiling_Analysis_Framework_1</a>","","with field","data"
"478",827,"none of the hq submission dates (planned/received) available","YEM1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1801_JMMI_SO_December 2018</a>","","","other"
"479",828,"none of the hq submission dates (planned/received) available","YEM1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1801_JMMI_M&E_1</a>","","","research design"
"480",829,"none of the hq submission dates (planned/received) available","YEM1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1801_JMMI_LL_1</a>","","","research design"
"481",843,"none of the hq submission dates (planned/received) available","YEM1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1805_RMA_M&E_1</a>","","","research design"
"482",844,"none of the hq submission dates (planned/received) available","YEM1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1805_RMA_LL_1</a>","","","research design"
"483",847,"none of the hq submission dates (planned/received) available","YEM1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1806_WASH_Assessment_FS</a>","","with field","reporting"
"484",848,"none of the hq submission dates (planned/received) available","YEM1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1806_WASH_Assessment_Presentation_1</a>","","","reporting"
"485",849,"none of the hq submission dates (planned/received) available","YEM1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1806_WASH_Assessment_M&E_1</a>","","","research design"
"486",850,"none of the hq submission dates (planned/received) available","YEM1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1806_WASH_Assessment_LL_1</a>","","","research design"
"487",853,"none of the hq submission dates (planned/received) available","YEM1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1807_UNOSAT_Agricultural_Study_Data_1</a>","","","data"
"488",854,"none of the hq submission dates (planned/received) available","YEM1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1807_UNOSAT_Agricultural_Study_Output_1</a>","","","other"
